ID,RA[hr],Dec[deg],ID_Simbad,ID_MWSC,ID_WEBDA,ID_Piskunov,ID_Kharchenko,ID_Salaris,ID_vandenBergh,ID_Cantat-Gaudin,ID_Lynga,dist[pc],err_dist[pc],N_dist[pc],age[Myr],err_age[Myr],N_age[Myr],[Fe/H],err_[Fe/H],N_[Fe/H],mass[Msun],err_mass[Msun],N_mass[Msun],rgc[pc],err_rgc[pc],N_rgc[pc],rhm[pc],err_rhm[pc],N_rhm[pc],Av[mag],err_Av[mag],N_Av[mag]
NAME_CV_Mon_Cluster,06 37 06.000,03 04 40.800,NAME_CV_Mon_Cluster,vdBergh_1,vdBergh_1,,vdBergh_1,,,vdBergh_1,vdBergh_1,1635.6799999999998,56.60164237899817,5.0,111.55497386930031,47.58755939704556,4.0,,,,42.5,13.666016244685206,5.0,9967.9,0.0,1.0,0.8552596774327466,0.3810362555391136,1.0,2.3024,0.02149604614807119,2.0
[KPS2012]_MWSC_1145,07 13 26.000,03 08 54.000,[KPS2012]_MWSC_1145,FSR_1076,,,FSR_1076,,,,,1031.0,0.0,2.0,912.0108393559115,0.0,2.0,,,,27.5,0.0,2.0,,,,1.1624872205556296,0.0,1.0,1.3312,0.0,1.0
Cl_Berkeley_30,06 57 45.120,03 13 44.400,Cl_Berkeley_30,Berkeley_30,,,Berkeley_30,Berkeley_30,Berkeley_30,Berkeley_30,Berkeley_30,4987.125,71.18250640958072,4.0,455.07195780826333,116.32138612999195,3.0,0.0,0.0,1.0,26.125,7.647252366046252,4.0,11823.95,879.6054804570056,2.0,2.7321690390408606,1.6680158218567536,1.0,1.6672000000000002,0.0,1.0
[KPS2012]_MWSC_0883,06 30 18.000,03 23 24.000,[KPS2012]_MWSC_0883,FSR_1031,,,FSR_1031,,,,,1791.0,0.0,2.0,431.519076827765,0.0,2.0,,,,74.5,0.0,2.0,,,,1.605339495053012,0.0,1.0,2.3328,0.0,1.0
NGC_2270,06 43 59.000,03 28 12.000,NGC_2270,NGC_2270,NGC_2270,NGC_2270,NGC_2270,,,,,1407.5,3.75,4.0,522.4102830335764,167.91676824088285,4.0,,,,565.9784017118203,270.3435598126808,5.0,,,,6.2368361991714725,0.0,1.0,0.28373333333333334,0.07489995302377007,3.0
[KPR2005]_31,07 01 05.000,03 31 48.000,[KPR2005]_31,ASCC_31,ASCC_31,ASCC_31,ASCC_31,,,,,673.5,36.75,4.0,234.39670127587746,74.35925353519649,4.0,,,,20.605521817627924,4.68983438901917,4.0,,,,0.4797566307054979,0.0,1.0,0.43093333333333333,0.04006276557085376,3.0
[KPR2005]_21,05 28 42.960,03 31 37.200,[KPR2005]_21,ASCC_21,ASCC_21,ASCC_21,ASCC_21,,,ASCC_21,,420.7,29.46849164786009,5.0,11.439371637698512,1.2497819402235835,4.0,,,,391.02955795729855,171.66006211909087,6.0,8652.0,0.0,1.0,4.410011775863456,3.173833424904223,1.0,0.09493333333333333,0.0008709296863229064,3.0
[KPS2012]_MWSC_1192,07 22 00.720,03 33 25.200,[KPS2012]_MWSC_1192,FSR_1083,,,FSR_1083,,,FSR_1083,,2697.4666666666667,753.1908793531296,3.0,645.6542290346563,0.0,2.0,,,,30.5,8.573214099741124,3.0,12346.4,0.0,1.0,1.1720874340964154,0.17566981647730429,1.0,2.5312,0.0,1.0
[KPS2012]_MWSC_1003,06 52 11.040,03 39 43.200,[KPS2012]_MWSC_1003,FSR_1051,,,FSR_1051,,,FSR_1051,,1564.6000000000001,314.02458502480346,3.0,616.5950018614809,0.0,2.0,,,,49.5,13.063945294843618,3.0,10429.4,0.0,1.0,1.277792709246805,0.1983815390778041,1.0,1.3984000000000005,0.0,1.0
[KPS2012]_MWSC_0926,06 36 17.280,04 00 39.600,[KPS2012]_MWSC_0926,FSR_1032,,,FSR_1032,,,FSR_1032,,1983.4333333333334,32.19718184125005,3.0,524.8074602497734,0.0,2.0,,,,15.166666666666666,1.9051586888313607,3.0,10211.3,0.0,1.0,0.6408188653309818,0.24488568366378363,1.0,5.529600000000001,0.0,1.0
[KPS2012]_MWSC_5154,12 24 58.000,04 02 42.000,,MWSC_5154,,,,,,,,799.0,0.0,1.0,3162.2776601683795,0.0,1.0,,,,6.0,0.0,1.0,,,,,,,,,
NGC_6481,17 52 48.000,04 10 00.000,NGC_6481,NGC_6481,,,NGC_6481,,,,,1836.0,0.0,2.0,3630.7805477010174,0.0,2.0,,,,20.5,0.0,2.0,,,,4.834470663263095,0.0,1.0,0.8,0.0,1.0
[KPS2012]_MWSC_2830,18 10 04.000,04 13 18.000,[KPS2012]_MWSC_2830,FSR_0095,,,FSR_0095,,,,,4297.0,0.0,2.0,2238.721138568338,0.0,2.0,,,,42.5,0.0,2.0,,,,1.568435138844897,0.0,1.0,1.3312,0.0,1.0
NGC_6755,19 07 46.080,04 13 26.400,NGC_6755,NGC_6755,NGC_6755,,NGC_6755,,NGC_6755,NGC_6755,NGC_6755,1805.5333333333335,159.49640655420328,6.0,60.80008473083938,20.205053760886738,4.0,,,,1746.0,1466.0298700913293,5.0,6590.7,0.0,1.0,2.9138372840797544,0.8374315010596002,1.0,5.219200000000001,1.8215070683365464,2.0
Cl_Czernik_39,19 07 42.240,04 20 13.200,Cl_Czernik_39,Czernik_39,,,Czernik_39,,,Czernik_39,Czernik_39,1944.9333333333334,654.7758247986411,3.0,63.09573444801929,0.0,2.0,,,,37.875,8.043582457462595,4.0,5993.9,0.0,1.0,1.3350800725730116,0.34406813489623117,1.0,8.0608,0.0,1.0
[KPS2012]_MWSC_0497,05 17 31.000,04 25 06.000,[KPS2012]_MWSC_0497,FSR_0966,,,FSR_0966,,,,,2220.0,0.0,2.0,301.9951720402019,0.0,2.0,,,,10.0,0.0,2.0,,,,2.4172353316315474,0.0,1.0,2.6656,0.0,1.0
RMC-4b,06 34 14.000,04 27 36.000,,RMC-4b,,,RMC-4b,,,,,1174.0,0.0,2.0,194.98445997580416,0.0,2.0,,,,8.5,0.0,2.0,,,,2.380330975423432,0.0,1.0,2.0,0.0,1.0
[KPS2012]_MWSC_5344,17 15 29.000,04 34 12.000,,MWSC_5344,,,,,,,,1604.0,0.0,1.0,2089.2961308540407,0.0,1.0,,,,19.0,0.0,1.0,,,,,,,,,
Cl_Dias_2,06 09 09.840,04 34 22.800,Cl_Dias_2,Dias_2,Dias_2,,Dias_2,,,Dias_2,,3242.15,274.3777357494592,4.0,1244.3580911085771,504.3736536348241,3.0,,,,215.75,145.7019110204118,4.0,12252.3,0.0,1.0,2.6755953412561295,0.8118663204107592,1.0,1.6416,0.21948594488030435,2.0
C_0620+046,06 23 14.000,04 35 24.000,C_0620+046,Dolidze_22,,,Dolidze_22,,,,Dolidze_22,1775.0,0.0,2.0,234.42288153199178,0.0,2.0,,,,42.333333333333336,15.241269510650888,3.0,,,,6.015410061922782,0.0,1.0,1.5328,0.0,1.0
NGC_2269,06 43 16.320,04 37 40.800,NGC_2269,NGC_2269,NGC_2269,NGC_2269,NGC_2269,,NGC_2269,NGC_2269,NGC_2269,1681.857142857143,79.54165346262619,7.0,326.90210426301843,98.04455548488143,5.0,,,,76.19902742352521,38.24942265700041,6.0,10282.2,0.0,1.0,12.896563982155415,20.783478676660025,1.0,1.1840000000000002,0.07578589725154825,3.0
C_0635+047,06 36 48.720,04 58 19.200,C_0635+047,Collinder_107,Collinder_107,Collinder_107,Collinder_107,,Collinder_107,Collinder_107,Collinder_107,1581.0285714285715,49.0052963163717,7.0,11.73968413537761,1.5836477997093454,4.0,,,,51.87912039628275,12.502458441693605,6.0,9745.3,0.0,1.0,5.3487686010340765,1.5848634343338155,1.0,1.4464,0.11559438663802939,3.0
NGC_6756,19 08 43.440,04 42 39.600,NGC_6756,NGC_6756,,,NGC_6756,,NGC_6756,NGC_6756,NGC_6756,2055.92,271.63064098146214,5.0,183.05026681021207,55.63475131218588,3.0,,,,71.125,20.260317587589785,4.0,6184.3,0.0,1.0,0.8430644736694538,0.03981109931149736,1.0,3.4656000000000002,0.0,1.0
[FSR2007]_0128,20 31 01.000,04 43 12.000,[FSR2007]_0128,FSR_0128,,,FSR_0128,,,,,1504.0,0.0,2.0,2511.886431509582,0.0,2.0,,,,15.5,0.0,2.0,,,,0.6089218774339012,0.0,1.0,1.1328,0.0,1.0
C_0633+048,06 36 27.000,04 46 24.000,C_0633+048,Collinder_104,,,Collinder_104,,,,Collinder_104,2025.0,0.0,2.0,316.22776601683796,0.0,2.0,,,,23.5,6.531972647421809,3.0,,,,0.8118958365785349,0.0,1.0,2.6656,0.0,1.0
NGC_2180,06 09 45.000,04 48 18.000,NGC_2180,NGC_2180,,NGC_2180,NGC_2180,,,,,1558.0,264.5448922205833,3.0,2089.0298146451664,143.38863305331273,3.0,,,,46.16559729252311,16.465141241710533,3.0,,,,1.383913357804321,0.0,1.0,0.6336,0.4480228565597965,2.0
[KPS2012]_MWSC_5350,17 22 01.000,04 54 54.000,,MWSC_5350,,,,,,,,1914.0,0.0,1.0,2985.382618917957,0.0,1.0,,,,25.0,0.0,1.0,,,,,,,,,
Cl_Czernik_38,18 49 48.240,04 57 54.000,Cl_Czernik_38,Czernik_38,Czernik_38,,Czernik_38,,,Czernik_38,Czernik_38,1807.725,203.62332066526662,4.0,16.31841543312586,2.9673181749547903,3.0,,,,261.7,130.50039080401254,5.0,6574.7,0.0,1.0,1.3748666143922192,0.5072555522216574,1.0,4.075200000000001,0.4152131019127408,2.0
C_0620+051,06 22 55.000,05 06 00.000,C_0620+051,Collinder_92,,,Collinder_92,,,,Collinder_92,2670.0,0.0,2.0,1396.3683610559362,0.0,2.0,,,,103.5,0.0,2.0,,,,5.886244815194378,0.0,1.0,1.6672000000000002,0.0,1.0
[KPS2012]_MWSC_0789,06 12 16.000,05 11 06.000,[KPS2012]_MWSC_0789,FSR_1000,,,FSR_1000,,,,,1917.0,0.0,2.0,616.5950018614809,0.0,2.0,,,,63.5,0.0,2.0,,,,1.9374787009260495,0.0,1.0,0.8672000000000001,0.0,1.0
[KPS2012]_MWSC_5351,17 23 13.000,05 20 30.000,,MWSC_5351,,,,,,,,1288.0,0.0,1.0,1584.8931924611109,0.0,1.0,,,,15.0,0.0,1.0,,,,,,,,,
Cl_Berkeley_78,07 23 39.120,05 22 12.000,Cl_Berkeley_78,Berkeley_78,,,Berkeley_78,,,Berkeley_78,Berkeley_78,4660.366666666667,7.865583729603662,3.0,2818.3829312644493,0.0,2.0,,,,39.5,10.381774896423059,4.0,12464.9,0.0,1.0,2.863845764203843,1.3247986654172346,1.0,0.032,0.0,1.0
NGC_2252,06 34 30.000,05 22 12.000,NGC_2252,NGC_2252,NGC_2252,NGC_2252,NGC_2252,,,,NGC_2252,900.0,0.0,3.0,713.5676303563049,8.873954055700912,3.0,,,,61.58306960785383,23.420131210944263,5.0,,,,2.0297395914463374,0.0,1.0,0.32000000000000006,0.0,2.0
[KPS2012]_MWSC_0671,05 48 02.000,05 23 42.000,[KPS2012]_MWSC_0671,FSR_0978,,,FSR_0978,,,,,2143.0,0.0,2.0,89.12509381337459,0.0,2.0,,,,28.0,0.0,2.0,,,,2.8231832499208145,0.0,1.0,3.4304000000000006,0.0,1.0
IC_4756,18 38 35.760,05 26 06.000,IC_4756,IC_4756,IC_4756,IC_4756,IC_4756,IC_4756,IC_4756,IC_4756,IC_4756,469.90000000000003,10.905549981920366,7.0,537.3206571535999,100.49793411660693,6.0,-0.049999999999999996,0.06819090848492927,1.0,916.6234523241453,322.60384865821743,7.0,8078.4,78.9131167804183,2.0,5.940302643638756,4.911949283505753,1.0,0.6293333333333334,0.014882453003702265,3.0
NGC_2186,06 12 07.440,05 27 10.800,NGC_2186,NGC_2186,NGC_2186,NGC_2186,NGC_2186,,NGC_2186,NGC_2186,NGC_2186,1612.2571428571428,110.26220855564485,7.0,128.89386269017035,29.322060528576852,5.0,,,,34.87284785070812,6.6967222585227475,6.0,10439.1,0.0,1.0,1.1515746050351732,0.22052492371424384,1.0,0.8448000000000001,0.010451156235874892,3.0
[KPS2012]_MWSC_2839,18 12 22.000,05 28 30.000,[KPS2012]_MWSC_2839,FSR_0099,,,FSR_0099,,,,,2495.0,0.0,2.0,716.1434102129026,0.0,2.0,,,,19.0,0.0,2.0,,,,3.1553224557938515,0.0,1.0,2.1311999999999998,0.0,1.0
[KPS2012]_MWSC_0530,05 24 27.000,05 28 36.000,[KPS2012]_MWSC_0530,FSR_0964,,,FSR_0964,,,,,2795.0,0.0,2.0,181.97008586099824,0.0,2.0,,,,23.0,0.0,2.0,,,,3.3952007711466003,0.0,1.0,2.6656,0.0,1.0
NAME_Archinal_1,18 54 50.160,05 33 00.000,NAME_Archinal_1,Archinal_1,,,Archinal_1,,,Archinal_1,,1569.3666666666668,95.0129854672897,3.0,100.0,0.0,2.0,,,,37.5,1.6329931618554523,3.0,7014.9,0.0,1.0,0.9511259418665574,0.3220743473134178,1.0,4.864000000000001,0.0,1.0
[BDS2003]_11,19 08 44.000,05 35 48.000,[BDS2003]_11,BDSB_11,,,BDSB_11,,,,,2093.0,0.0,2.0,251.1886431509582,0.0,2.0,,,,21.5,0.0,2.0,,,,0.8118958365785349,0.0,1.0,5.929600000000001,0.0,1.0
IC_4665,17 46 12.960,05 36 54.000,IC_4665,IC_4665,IC_4665,IC_4665,IC_4665,,IC_4665,IC_4665,IC_4665,362.1714285714285,10.503676990497171,7.0,34.383132223497576,6.0815733585767635,5.0,-0.03,0.0,1.0,225.02162640693868,63.95258462226264,7.0,8057.5,0.0,1.0,3.9604176818315993,2.1587264965167607,1.0,0.5493333333333333,0.0031401816413609935,3.0
[KPS2012]_MWSC_1376,07 53 34.000,05 42 00.000,[KPS2012]_MWSC_1376,FSR_1102,,,FSR_1102,,,,,1659.0,0.0,2.0,588.8436553555885,0.0,2.0,,,,23.5,0.0,2.0,,,,0.9041567270988229,0.0,1.0,0.9984000000000001,0.0,1.0
[FSR2007]_0091,17 38 21.000,05 43 18.000,[FSR2007]_0091,FSR_0091,,,FSR_0091,,,,,1660.0,0.0,2.0,2818.3829312644493,0.0,2.0,,,,13.0,0.0,2.0,,,,0.8118958365785349,0.0,1.0,0.0,0.0,1.0
NGC_2143,06 03 12.000,05 44 42.000,NGC_2143,NGC_2143,NGC_2143,NGC_2143,NGC_2143,,,,,1145.0,172.5,4.0,970.5562715618794,280.0168107976857,4.0,,,,57.096502940463864,14.132653368109086,4.0,,,,1.1809393986596872,0.0,1.0,0.4437333333333333,0.3623067495103296,3.0
Cl_Berkeley_26,06 50 11.000,05 45 18.000,Cl_Berkeley_26,Berkeley_26,Berkeley_26,,Berkeley_26,,,,Biurakan_12,3249.3333333333335,428.93287051403206,3.0,345.1075893275773,136.97039978063523,3.0,-0.7,0.0,1.0,240.375,194.60323216419096,4.0,,,,2.7309223594005267,0.0,1.0,2.0656000000000003,0.2364565076287815,2.0
Cl_Berkeley_27,06 51 20.880,05 46 19.200,Cl_Berkeley_27,Berkeley_27,,,Berkeley_27,,,Berkeley_27,Biurakan_11,5660.15,682.6849323626528,4.0,1995.2623149688827,0.0,2.0,,,,27.625,4.4242760707261475,4.0,12547.9,0.0,1.0,1.670838656699429,0.8755619216605212,1.0,0.8672000000000001,0.0,1.0
[KPS2012]_MWSC_5651,05 10 44.000,05 53 24.000,,MWSC_5651,,,,,,,,2485.0,0.0,1.0,1678.8040181225588,0.0,1.0,,,,15.0,0.0,1.0,,,,,,,,,
[KPS2012]_MWSC_4561,20 23 53.000,05 54 00.000,[KPS2012]_MWSC_4561,MWSC_4561,,,,,,,,1968.0,0.0,1.0,2511.886431509582,0.0,1.0,,,,31.5,0.0,1.0,,,,,,,,,
C_0628+059,06 31 41.000,05 58 30.000,C_0628+059,Collinder_97,Collinder_97,Collinder_97,Collinder_97,,Collinder_97,,Collinder_97,855.6,148.82274019786087,5.0,179.82672484683013,50.346578982281216,4.0,,,,49.824409802439995,14.808768759605345,5.0,,,,3.23009612575851,0.9400961257585099,1.0,0.4074666666666667,0.24695733024748015,3.0
NGC_2202,06 16 52.000,06 01 36.000,NGC_2202,NGC_2202,NGC_2202,NGC_2202,NGC_2202,,,,,1420.0,260.0,4.0,932.0168146949617,340.1491447845687,4.0,,,,20.140427220329606,5.591908241103488,4.0,,,,0.9041567270988229,0.0,1.0,0.5333333333333333,0.43546484316145395,3.0
C_0634+060,06 37 06.720,06 00 07.200,C_0634+060,Collinder_106,Collinder_106,Collinder_106,Collinder_106,,,Collinder_106,Collinder_106,1573.6,15.586147695951041,5.0,4.358931966226699,0.9064913529333869,4.0,,,,1889.6505607479285,1647.825491386956,6.0,9716.4,0.0,1.0,3.0951337728249815,0.6506583822987133,1.0,0.8234666666666667,0.07141623427847843,3.0
[KPR2005]_34,07 10 37.000,06 04 48.000,[KPR2005]_34,ASCC_34,ASCC_34,ASCC_34,ASCC_34,,,,,513.5,18.25,4.0,260.2629253779951,72.73634179072117,4.0,,,,36.55321370127249,19.752345167517884,4.0,,,,1.1255828643475143,0.0,1.0,0.10773333333333335,0.016547664040135246,3.0
[KPS2012]_MWSC_5358,17 37 10.000,06 08 06.000,,MWSC_5358,,,,,,,,1553.0,0.0,1.0,1174.8975549395304,0.0,1.0,,,,24.0,0.0,1.0,,,,,,,,,
Juchert_3,19 07 32.640,06 16 44.400,Juchert_3,Juchert_3,,,Juchert_3,,,Juchert_3,,2055.2000000000003,468.83233676870026,3.0,1.0,0.0,2.0,,,,39.166666666666664,1.905158688831361,3.0,6252.9,0.0,1.0,1.9875069892086026,1.2047198227933646,1.0,7.929600000000001,0.0,1.0
C_0700+064,07 03 19.200,06 22 55.200,C_0700+064,Czernik_27,,,Czernik_27,,,Czernik_27,Czernik_27,4225.900000000001,91.52926672199814,3.0,988.553094656937,0.0,2.0,-0.38,0.0,1.0,13.75,4.277484658067168,4.0,11989.9,0.0,1.0,2.4672488197400373,1.6291347193607528,1.0,0.13440000000000002,0.0,1.0
[KPS2012]_MWSC_5340,17 10 28.000,06 25 30.000,,MWSC_5340,,,,,,,,1361.0,0.0,1.0,2917.427014001166,0.0,1.0,,,,23.0,0.0,1.0,,,,,,,,,
Cl_Berkeley_32,06 58 07.200,06 25 58.800,Cl_Berkeley_32,Berkeley_32,Berkeley_32,,Berkeley_32,Berkeley_32,Berkeley_32,Berkeley_32,Berkeley_32,4738.2,848.4669246483462,6.0,2889.073965632225,1043.6642779113029,4.0,-0.4566666666666666,0.12229290885229427,1.0,246.7,140.37838865010525,5.0,11296.4,2.545584412271828,2.0,3.161761366565966,1.3539708575681646,1.0,0.2896,0.15726054813588816,2.0
NGC_6633,18 27 22.800,06 36 54.000,NGC_6633,NGC_6633,NGC_6633,NGC_6633,NGC_6633,,NGC_6633,NGC_6633,NGC_6633,374.0857142857143,8.567509308045146,7.0,479.12845200381327,106.2380889758634,5.0,-0.016666666666666666,0.0703957069398096,1.0,103.48879137842593,23.922226089470087,7.0,8030.3,0.0,1.0,1.2117854586341605,0.08878158410672783,1.0,0.5770666666666666,0.0023042633594339205,3.0
[KPS2012]_MWSC_0997,06 50 28.800,06 36 43.200,[KPS2012]_MWSC_0997,FSR_1025,,,FSR_1025,,,FSR_1025,,3628.7999999999997,1252.3424558269462,3.0,398.10717055349687,0.0,2.0,,,,16.666666666666668,3.946400141150676,3.0,14620.3,0.0,1.0,0.8103868478287461,0.16757859168630734,1.0,0.9312,0.0,1.0
[KPS2012]_MWSC_5359,17 38 08.000,06 37 06.000,,MWSC_5359,,,,,,,,1721.0,0.0,1.0,1603.2453906900419,0.0,1.0,,,,20.5,0.0,1.0,,,,,,,,,
[KPS2012]_MWSC_1012,06 54 04.000,06 43 30.000,[KPS2012]_MWSC_1012,FSR_1029,,,FSR_1029,,,,,1905.0,0.0,2.0,851.1380382023759,0.0,2.0,,,,38.5,0.0,2.0,,,,0.9779654395150535,0.0,1.0,0.9984000000000001,0.0,1.0
[KPS2012]_MWSC_3148,19 39 00.000,06 46 06.000,[KPS2012]_MWSC_3148,Kronberger_3,,,Kronberger_3,,,,,3685.0,0.0,2.0,199.52623149688827,0.0,2.0,,,,10.0,0.0,2.0,,,,6.163027486755242,0.0,1.0,2.6656,0.0,1.0
Juchert_18,06 31 27.360,06 48 14.400,Juchert_18,Juchert_18,,,Juchert_18,,,Juchert_18,,3406.933333333333,911.9722477908748,3.0,1047.1285480508986,0.0,2.0,,,,19.0,1.224744871391589,3.0,13670.6,0.0,1.0,1.0120376667901274,0.21859400831564996,1.0,2.0,0.0,1.0
NGC_2236,06 29 39.840,06 50 02.400,NGC_2236,NGC_2236,NGC_2236,,NGC_2236,NGC_2236,NGC_2236,NGC_2236,NGC_2236,2867.9666666666667,109.84575465085038,6.0,638.4292124349729,181.04831680930792,5.0,0.0,0.0,1.0,87.9,31.992624149950558,5.0,11204.3,286.8732211273822,2.0,3.9682082618604055,2.4265005259928025,1.0,1.6656,0.0939037805415736,2.0
C_0636+069,06 38 50.000,06 54 54.000,C_0636+069,Collinder_111,,,Collinder_111,,,,Collinder_111,1191.0,0.0,2.0,50.118723362727245,0.0,2.0,,,,43.0,0.0,2.0,,,,3.2475833463141397,0.0,1.0,0.19840000000000002,0.0,1.0
Cl_Czernik_25,06 13 43.680,06 57 10.800,Cl_Czernik_25,Czernik_25,,,Czernik_25,,,Czernik_25,,1954.6333333333332,76.45129652753279,3.0,331.1311214825908,0.0,2.0,,,,106.5,18.371173070873837,3.0,10344.2,0.0,1.0,0.9938954847953498,0.05283440148841162,1.0,2.0,0.0,1.0
[KPS2012]_MWSC_0786,06 11 48.720,07 01 12.000,[KPS2012]_MWSC_0786,FSR_0985,,,FSR_0985,,,FSR_0985,,2312.6,112.18663021946958,3.0,316.22776601683796,0.0,2.0,,,,57.166666666666664,11.703117659964075,3.0,10247.5,0.0,1.0,1.853300210723916,1.3020222450699352,1.0,2.5312,0.0,1.0
C_0524+070,05 27 32.000,07 04 30.000,C_0524+070,Dolidze_21,,,Dolidze_21,,,,,2376.0,0.0,2.0,1258.9254117941662,0.0,2.0,,,,33.5,0.0,2.0,,,,4.133287895308905,0.0,1.0,2.1984000000000004,0.0,1.0
C_0519+070,05 22 32.000,07 09 36.000,C_0519+070,Dolidze_17,,,Dolidze_17,,,,,1031.0,0.0,2.0,1513.561248436207,0.0,2.0,,,,22.0,0.0,2.0,,,,1.0148697957231687,0.0,1.0,1.3312,0.0,1.0
[KPR2005]_26,06 50 26.000,07 15 00.000,[KPR2005]_26,ASCC_26,ASCC_26,ASCC_26,ASCC_26,,,,,890.5,45.25,4.0,103.40609650144731,27.765787973999135,4.0,,,,22.993358969253308,4.059570172472322,4.0,,,,1.6422438512611275,0.0,1.0,0.4149333333333334,0.0008709296863229026,3.0
[KPS2012]_MWSC_0836,06 18 58.000,07 19 36.000,[KPS2012]_MWSC_0836,FSR_0988,,,FSR_0988,,,,,2928.0,0.0,2.0,831.763771102671,0.0,2.0,,,,46.0,0.0,2.0,,,,4.02257482668456,0.0,1.0,1.6672000000000002,0.0,1.0
C_0545+073,05 48 40.800,07 22 26.400,C_0545+073,Collinder_74,,,Collinder_74,,Collinder_74,Collinder_74,,2559.175,40.209270930346435,4.0,1230.268770812381,0.0,2.0,,,,57.666666666666664,0.5443310539518174,3.0,10649.9,0.0,1.0,2.4232753092382637,1.1989565326754676,1.0,1.9328,0.0,1.0
[KPS2012]_MWSC_2864,18 16 29.000,07 23 30.000,[KPS2012]_MWSC_2864,FSR_0102,,,FSR_0102,,,,,2153.0,0.0,2.0,1035.142166679345,0.0,2.0,,,,20.0,0.0,2.0,,,,0.6642784117460739,0.0,1.0,2.3328,0.0,1.0
[KPS2012]_MWSC_1096,07 06 13.000,07 24 00.000,[KPS2012]_MWSC_1096,FSR_1039,,,FSR_1039,,,,,2605.0,0.0,2.0,1122.0184543019652,0.0,2.0,,,,15.5,0.0,2.0,,,,2.5464005783599504,0.0,1.0,1.2000000000000002,0.0,1.0
[KPS2012]_MWSC_2682,17 45 45.000,07 29 00.000,[KPS2012]_MWSC_2682,FSR_0096,,,FSR_0096,,,,,5011.0,0.0,2.0,2511.886431509582,0.0,2.0,,,,18.0,0.0,2.0,,,,1.8821221666138765,0.0,1.0,0.9984000000000001,0.0,1.0
NGC_2254,06 35 47.760,07 40 15.600,NGC_2254,NGC_2254,NGC_2254,,NGC_2254,,NGC_2254,NGC_2254,NGC_2254,2554.9666666666667,115.14841067718427,6.0,396.3917156007892,116.56940950792476,4.0,,,,40.8,9.728925942774978,5.0,10711.2,0.0,1.0,1.7540004681461507,0.7389655316214496,1.0,1.4704000000000002,0.1391586145375126,2.0
Cl_Berkeley_22,05 58 28.320,07 45 46.800,Cl_Berkeley_22,Berkeley_22,Berkeley_22,,Berkeley_22,Berkeley_22,Berkeley_22,Berkeley_22,,7292.219999999999,772.2979779333882,5.0,2648.3955800841895,794.1853094638521,4.0,-0.30666666666666664,0.009428090415820642,1.0,198.0,158.48531083352805,4.0,15017.55,2190.29861006439,2.0,2.1221424089405363,0.9016234583318992,1.0,2.12,0.08485281374238561,2.0
NGC_6828,19 50 15.000,07 54 18.000,NGC_6828,NGC_6828,NGC_6828,NGC_6828,NGC_6828,,,,,601.5,0.75,4.0,181.82348419447158,62.70236391104983,4.0,,,,25.38651390493885,4.299656352434845,4.0,,,,0.8672523708907077,0.0,1.0,0.6048,0.028740679648656085,3.0
[KPS2012]_MWSC_1399,07 58 54.000,07 57 00.000,[KPS2012]_MWSC_1399,FSR_1087,,,FSR_1087,,,,,2376.0,0.0,2.0,1000.0,0.0,2.0,,,,9.0,0.0,2.0,,,,1.4577220702205513,0.0,1.0,1.2000000000000002,0.0,1.0
[KPS2012]_MWSC_5751,20 35 46.000,07 59 06.000,,MWSC_5751,,,,,,,,1532.0,0.0,1.0,1778.2794100389228,0.0,1.0,,,,28.5,0.0,1.0,,,,,,,,,
C_0631+081,06 34 12.000,08 00 18.000,C_0631+081,Basel_8,Basel_8,Basel_8,Basel_8,,Basel_8,Basel_8,Basel_8,1382.357142857143,29.253765549648808,7.0,56.06100939032569,15.700475010731713,4.0,,,,183.57673821438365,125.75941148620517,6.0,9757.6,0.0,1.0,3.837174339273926,1.5684363945172008,1.0,1.1893333333333334,0.0043546484316146035,3.0
[KPS2012]_MWSC_1397,07 58 37.000,08 03 24.000,[KPS2012]_MWSC_1397,FSR_1084,,,FSR_1084,,,,,2362.0,0.0,2.0,630.9573444801944,0.0,2.0,,,,23.5,0.0,2.0,,,,2.232713550590971,0.0,1.0,1.3312,0.0,1.0
[KPS2012]_MWSC_3120,19 25 43.000,08 04 48.000,[KPS2012]_MWSC_3120,FSR_0118,,,FSR_0118,,,,,2883.0,0.0,2.0,1059.2537251772897,0.0,2.0,,,,30.5,0.0,2.0,,,,1.383913357804321,0.0,1.0,2.0,0.0,1.0
[KPS2012]_MWSC_2889,18 19 10.000,08 07 42.000,[KPS2012]_MWSC_2889,FSR_0108,,,FSR_0108,,,,,2496.0,0.0,2.0,1995.2623149688827,0.0,2.0,,,,27.5,0.0,2.0,,,,1.8452178104057613,0.0,1.0,1.1328,0.0,1.0
C_0521+081,05 23 43.000,08 09 36.000,C_0521+081,Dolidze_19,,,Dolidze_19,,,,,1710.0,0.0,2.0,389.04514499428046,0.0,2.0,,,,17.0,0.0,2.0,,,,0.7380871241623046,0.0,1.0,3.3312,0.0,1.0
Cl_Berkeley_31,06 57 37.440,08 17 06.000,Cl_Berkeley_31,Berkeley_31,,,Berkeley_31,Berkeley_31,Berkeley_31,Berkeley_31,Biurakan_7,6131.32,606.7212753151153,5.0,3103.508209979255,904.8789841031568,3.0,-0.4,0.0,1.0,36.5,9.01041064547005,4.0,12938.55,649.5129338589034,2.0,5.883083614705715,3.4475794490130984,1.0,0.2336,0.0,1.0
